"OBJECTID","SCHOOL_NAM","County","X_Coord","Y_Coord"
"514","CRESCENT ACADEMY","Baringo","35.84189","0.0404"
"515","KIRAM ACADEMY","Baringo","35.956052","-0.025717"
"516","MOGOTIO LITTLE FRIENDS","Baringo","35.792","0.63"
"517","OASIS HILSIDE","Baringo","35.857888","0.131635"
"518","CHEPTUNOYO","Baringo","36.01592","0.9686"
"519","CHESIRIMION","Baringo","36.02641","0.84107"
"520","CHURO","Baringo","36.407466","0.776462"
"521","KACHILITWA","Baringo","36.380932","0.789945"
"522","KAPTUYA","Baringo","36.359574","0.683062"
"523","KASILANGWA","Baringo","36.444292","0.809503"
"524","KATUIT","Baringo","36.057286","0.728477"
"525","KOKWOTOTO","Baringo","36.302647","0.900813"
"526","KOMOLION","Baringo","36.086675","0.689938"
"527","KOSITEI","Baringo","35.94925","0.93216"
"528","NAKOKO","Baringo","36.04239","1.02819"
"529","NANGARUA","Baringo","36.365114","0.757537"
"530","NGINYANG BOARDING","Baringo","35.716764","0.61621"
"531","PLESIAN B","Baringo","36.45188","0.868128"
"532","RIONGO","Baringo","36.166685","0.982769"
"533","SOSION","Baringo","35.765616","0.405804"
"534","TEBELEKWO","Baringo","36.39819","0.724315"
"535","AISAIK","Bomet","35.344379","-0.718958"
"536","BALEK B","Bomet","35.304035","-0.712246"
"537","BARAKA","Bomet","35.284814","-0.716053"
"538","BELGUT","Bomet","35.41535","-0.74847"
"539","BILELGA","Bomet","35.44409","-0.77068"
"540","BONYORIOT","Bomet","35.40184","-0.7972"
"541","BOREIYWEK","Bomet","35.419949","-0.837439"
"542","BUKACHA","Bomet","35.40339","-0.74654"
"543","BUKUNYE","Bomet","35.50619","-0.80478"
"544","CHAMBORI","Bomet","35.49216","-0.81625"
"545","CHEBISIAN","Bomet","35.40786","-0.78712"
"546","CHEBOIN","Bomet","35.37525","-0.80432"
"547","CHEBOINGONG","Bomet","35.331369","-0.764061"
"548","CHEBOROR","Bomet","35.36781","-0.90798"
"549","CHELEMEI","Bomet","35.35889","-0.90069"
"550","CHEMATICH","Bomet","35.357928","-0.723405"
"551","CHEMORUT","Bomet","35.444099","-0.76526"
"552","CHEPKIRIB","Bomet","35.370219","-0.865313"
"553","CHEPKITWAL","Bomet","35.41758","-0.79865"
"554","CHEPKOLON","Bomet","35.39094","-0.78559"
"555","CHEPKONGONY","Bomet","35.370773","-0.731939"
"556","CHEPKURBET","Bomet","35.313614","-0.709196"
"557","CHEPTUIYET","Bomet","35.346393","-0.709157"
"558","CHESOEN","Bomet","35.28491","-0.69957"
"559","CHESWERTA","Bomet","35.38815","-0.674652"
"560","CHUIYAT","Bomet","35.388294","-0.704703"
"561","DR STEURY MEMORIAL","Bomet","35.35845","-0.739528"
"562","EMITYOT","Bomet","35.36644","-0.846226"
"563","KABUNGUT","Bomet","35.31738","-0.728134"
"564","KABUSARE","Bomet","35.351406","-0.679815"
"565","KAKIMIRAI CENTRAL","Bomet","35.45054","-0.84649"
"566","KALYET","Bomet","35.42118","-0.91021"
"567","KAMOBIRIRI","Bomet","35.338614","-0.691994"
"568","KAMOGOSO","Bomet","35.26094","-0.69308"
"569","KAMOYO","Bomet","35.41148","-0.76412"
"570","KAPCHELUCH","Bomet","35.42297","-0.89199"
"571","KAPKESIEGO","Bomet","35.38883","-0.730655"
"572","KAPKIGORWET","Bomet","35.4115","-0.707837"
"573","KAPKIMOLWA","Bomet","35.43522","-0.88516"
"574","KAPLELACH B","Bomet","35.43023","-0.771131"
"575","KAPNARIET","Bomet","35.360165","-0.672893"
"576","KAPORUSO","Bomet","35.4396","-0.81257"
"577","KAPSIGOWO","Bomet","35.33085","-0.711949"
"578","KAPSIMBIRI","Bomet","35.365249","-0.775522"
"579","KAPSIMOTWA","Bomet","35.321374","-0.756331"
"580","KAPSOIYO CENTRE","Bomet","35.335233","-0.735639"
"581","KAPTETGOT","Bomet","35.292758","-0.67308"
"582","KAPTILOLWO","Bomet","35.194465","-0.689488"
"583","KAPTORORGO","Bomet","35.365713","-0.700667"
"584","KECHEIYAT","Bomet","35.3848","-0.75962"
"585","KELYOT","Bomet","35.354435","-0.762978"
"586","KEMBU","Bomet","35.43156","-0.82707"
"587","KESEBEK","Bomet","35.428612","-0.863191"
"588","KIBISORONIK","Bomet","35.35851","-0.88608"
"589","KIBIWOT B","Bomet","35.46137","-0.81052"
"590","KIBOCHI","Bomet","35.402952","-0.701839"
"591","KIMARGIS","Bomet","35.29163","-0.67869"
"592","KIMUCHUL","Bomet","35.50788","-0.78936"
"593","KIPKOLIGO","Bomet","35.47639","-0.8291"
"594","KIPKURION","Bomet","35.45955","-0.77195"
"595","KIPLABOTWA","Bomet","35.39531","-0.90497"
"596","KIPLELJI","Bomet","35.25576","-0.73146"
"597","KIPLOKYI","Bomet","35.325334","-0.676735"
"598","KIPRERES","Bomet","35.35776","-0.92"
"599","KIPTEWIT","Bomet","35.28343","-0.67531"
"600","KIPTOBIT","Bomet","35.39386","-0.87722"
"601","KIPTOGOCH","Bomet","35.4441","-0.73921"
"602","KIPTULWA","Bomet","35.17972","-0.76544"
"603","KIPYOSIT","Bomet","35.480196","-0.76379"
"604","KIRISWO","Bomet","35.393509","-0.726747"
"605","KITAIMA","Bomet","35.327542","-0.689478"
"606","KITOBEN","Bomet","35.407549","-0.735316"
"607","KOIBEIYON","Bomet","35.438","-0.85"
"608","KOISOMOI","Bomet","35.373552","-0.767703"
"609","KOITA","Bomet","35.38594","-0.91804"
"610","KONGOTIK","Bomet","35.39685","-0.8247"
"611","KORARA","Bomet","35.40697","-0.89575"
"612","KUGUNOI","Bomet","35.38619","-0.86838"
"613","KWENIK AB ILET","Bomet","35.331633","-0.656697"
"614","LALAKIN","Bomet","35.49033","-0.76961"
"615","LEBEKWET","Bomet","35.40233","-0.83574"
"616","LEKIMBO","Bomet","35.37456","-0.83252"
"617","LELKATET","Bomet","35.52569","-0.79172"
"618","LONGISA","Bomet","35.393998","-0.854742"
"619","MAASET","Bomet","35.285235","-0.659616"
"620","MAGENJI","Bomet","35.39759","-0.75686"
"621","MANGOITA","Bomet","35.5374","-0.78503"
"622","MASARE","Bomet","35.356971","-0.814532"
"623","MATAIMA","Bomet","35.48236","-0.77754"
"624","MATARMAT","Bomet","35.41436","-0.7739"
"625","MENET","Bomet","35.45108","-0.75928"
"626","MENGIT","Bomet","35.37115","-0.95774"
"627","MERIGI","Bomet","35.39868","-0.76908"
"628","MOBURO","Bomet","35.380421","-0.768215"
"629","MOGINDO","Bomet","35.362599","-0.692929"
"630","MOGITUI","Bomet","35.47719","-0.78611"
"631","MOGOIYWET","Bomet","35.377607","-0.663242"
"632","MOGOMA","Bomet","35.41119","-0.81869"
"633","MONDOIYWET","Bomet","35.362021","-0.653525"
"634","MONONWET","Bomet","35.42128","-0.75782"
"635","MORIT","Bomet","35.25065","-0.7157"
"636","MOTOIMET","Bomet","35.427759","-0.753014"
"637","MT SUGUTEK","Bomet","35.343036","-0.683424"
"638","MUGANGO","Bomet","35.39411","-0.71238"
"639","MULOT","Bomet","35.41602","-0.92305"
"640","MURANY","Bomet","35.45257","-0.80328"
"641","MURWONGOI","Bomet","35.40346","-0.80305"
"642","NDABIBI","Bomet","35.37204","-0.92551"
"643","NDARAWETA","Bomet","35.380911","-0.684206"
"644","NDERIAT","Bomet","35.421184","-0.864532"
"645","NDUBAI","Bomet","35.37725","-0.89215"
"646","NGOMWET","Bomet","35.29872","-0.69029"
"647","NJERIAN","Bomet","35.368433","-0.753793"
"648","NORERA","Bomet","35.45327","-0.86823"
"649","NYABONGO","Bomet","35.377621","-0.709714"
"650","NYAURURU","Bomet","35.39223","-0.94647"
"651","NYONGORES","Bomet","35.410452","-0.692811"
"652","OLBOBO","Bomet","35.3989","-0.93215"
"653","OLMOTONYI","Bomet","35.285438","-0.724639"
"654","OLNGOSWET","Bomet","35.40432","-0.86848"
"655","SALAIK","Bomet","35.372342","-0.716795"
"656","SAOSET","Bomet","35.42627","-0.78419"
"657","SAPARET","Bomet","35.45729","-0.75018"
"658","SEGUTIET","Bomet","35.26566","-0.68892"
"659","SEMOI","Bomet","35.405506","-0.716131"
"660","SERGUTIET","Bomet","35.320469","-0.663251"
"661","SIGOWET","Bomet","35.4602","-0.82606"
"662","SILIBWET","Bomet","35.344873","-0.726848"
"663","SIMOTWET","Bomet","35.41578","-0.93646"
"664","SINENDET","Bomet","35.380081","-0.717143"
"665","SINGORWET","Bomet","35.296789","-0.725956"
"666","SIWOT","Bomet","35.36475","-0.86875"
"667","SOGOET","Bomet","35.396676","-0.662293"
"668","SONOIYA","Bomet","35.46497","-0.79045"
"669","SONOKWEK","Bomet","35.339164","-0.665865"
"670","SUSWONDO","Bomet","35.397051","-0.737428"
"671","TAABET","Bomet","35.26352","-0.71254"
"672","TAGARUTO","Bomet","35.403168","-0.670392"
"673","TEGANDA","Bomet","35.40081","-0.682276"
"674","TEGAT","Bomet","35.45005","-0.78508"
"675","TENWEK","Bomet","35.357338","-0.740275"
"676","TENWEK BOARDING","Bomet","35.360979","-0.742547"
"677","TIRGAGA","Bomet","35.355905","-0.705551"
"678","TIROTO","Bomet","35.391","-0.80096"
"679","TOGOMDA","Bomet","35.45236","-0.76824"
"680","TORONIK","Bomet","35.35487","-0.94503"
"681","TUMOIYOT PRY","Bomet","35.43582","-0.75964"
"682","TUMOIYOT CENTRAL","Bomet","35.320636","-0.742123"
"683","BOMET CHRISTIAN","Bomet","35.375581","-0.831832"
"684","BREDALS","Bomet","35.4068","-0.77956"
"685","CHELSA","Bomet","35.338452","-0.773034"
"686","CHEMANER VISIONARY","Bomet","35.48771","-0.79775"
"687","CHEMENG WA FILA","Bomet","35.336962","-0.965572"
"688","EMKWEN BOR","Bomet","35.350381","-0.65346"
"689","JUNIOR AMBASSADORS","Bomet","35.382575","-0.686792"
"690","LONGISA SUNSHINE","Bomet","35.393524","-0.85419"
"691","NEEMA AUTO","Bomet","35.354283","-0.903744"
"692","SILIBWET TOWNSHIP","Bomet","35.347708","-0.728856"
"693","ST CATHERINE TEGAT","Bomet","35.45099","-0.78475"
"694","ST PETERS KIMUGUL","Bomet","35.374889","-0.821315"
"695","ST PHILIPH S ACADEMIA","Bomet","35.43979","-0.82975"
"696","ST TERESA S CHEMANER","Bomet","35.4879","-0.79812"
"697","TAABET HILL CREST","Bomet","35.264322","-0.715198"
"698","TAMASON","Bomet","35.345327","-0.779817"
"699","SAMOEI","Bomet","35.273822","-0.703164"
"700","SIBAIYAN","Bomet","35.310489","-0.69692"
"701","TANGUT","Bomet","35.391169","-0.813721"
"702","TEBESWET IGOR","Bomet","35.374744","-0.787377"
"703","WESEGA","Bomet","35.48488","-0.77246"
"704","EBENEZER KAPLELACH","Bomet","35.168809","-0.67773"
"705","KAPTORORGO ACHIEVERS","Bomet","35.365745","-0.702148"
"706","PHEPRICAN ACADEMY KORARA","Bomet","35.408045","-0.898417"
"707","UTAFITI BORA GRAMMAR","Bomet","35.295226","-0.726618"
"708","ATEBWO","Bomet","35.19695","-0.89126"
"709","BINGWA","Bomet","35.186595","-0.906777"
"710","BORUT","Bomet","35.20174","-1.00005"
"711","CHEBANYINY","Bomet","35.24992","-0.85702"
"712","CHEBARAA","Bomet","35.2714","-0.89773"
"713","CHEBELION","Bomet","35.28339","-0.97644"
"714","CHEBIRIR","Bomet","35.329317","-0.795769"
"715","CHEBOIS","Bomet","35.30239","-0.85725"
"716","CHEBORIAN","Bomet","35.21291","-0.81839"
"717","CHEBORIOT","Bomet","35.325861","-0.820965"
"718","CHEBOYO","Bomet","35.14235","-0.92766"
"719","CHEBUGON 'B' PRY","Bomet","35.12807","-0.93697"
"720","CHEBUNYO","Bomet","35.19255","-0.96446"
"721","CHELEGET","Bomet","35.26866","-0.97569"
"722","CHELELACH","Bomet","35.15723","-0.9014"
"723","CHELELAIBEI","Bomet","35.24184","-0.99988"
"724","CHEMAETANY","Bomet","35.2425","-0.89625"
"725","CHEMAGEL","Bomet","35.23113","-0.93345"
"726","CHEMENGWA","Bomet","35.33642","-0.96289"
"727","CHEMISIMGUT","Bomet","35.16689","-0.94728"
"728","CHENIT","Bomet","35.18353","-0.94467"
"729","CHEPKESUI","Bomet","35.249361","-0.972528"
"730","CHEPKORGONG","Bomet","35.2637","-0.86152"
"731","CHEPKOSA","Bomet","35.24817","-0.95668"
"732","CHEPNYALILIET","Bomet","35.16803","-0.96435"
"733","CHEPONJIRIA","Bomet","35.235441","-0.954444"
"734","CHEPTAGUM","Bomet","35.34229","-0.87971"
"735","CHEPTUIYET NGENDA","Bomet","35.347207","-0.711829"
"736","CHEPTUONIK","Bomet","35.30721","-0.87066"
"737","CHEPWOSTUIYET","Bomet","35.15849","-0.85314"
"738","CHESERTON","Bomet","35.201978","-0.805468"
"739","GOITABKALYET","Bomet","35.26993","-0.95541"
"740","HIGHLAND","Bomet","35.170857","-0.850749"
"741","IMARA CHEBUNYO","Bomet","35.194999","-0.96574"
"742","IMARA SIONGIROI","Bomet","35.208821","-0.891187"
"743","INFORLAN ACADEMY","Bomet","35.16617","-0.85135"
"744","ITEMBE","Bomet","35.302958","-0.780477"
"745","KABEMA","Bomet","35.1983","-0.8395"
"746","KABISIMBA","Bomet","35.20862","-0.92319"
"747","KABISOGE","Bomet","35.313768","-0.800265"
"748","KABOLWO","Bomet","35.29547","-0.99333"
"749","KABOSON","Bomet","35.25325","-0.9871"
"750","KAGAWET","Bomet","35.276931","-0.787056"
"751","KAMAGET","Bomet","35.22038","-0.94659"
"752","KAMOGIBOI","Bomet","35.20599","-0.95194"
"753","KAMORIR","Bomet","35.256168","-0.866912"
"754","KAMOSIRO","Bomet","35.23435","-1.01443"
"755","KAMOSOS","Bomet","35.235229","-1.01665"
"756","KAMOTYO","Bomet","35.22918","-0.98857"
"757","KAMUNDUGI","Bomet","35.25353","-0.89303"
"758","KAMUSANGA","Bomet","35.19401","-0.98652"
"759","KAPAMBAN","Bomet","35.228289","-0.899372"
"760","KAPINDISIN PRY","Bomet","35.173454","-0.93716"
"761","KAPKEMOI","Bomet","35.3376","-0.833518"
"762","KAPKESOSIO","Bomet","35.31788","-0.84643"
"763","KAPKULUMBEN","Bomet","35.26562","-0.99861"
"764","KAPKWEN","Bomet","35.296453","-0.787188"
"765","KAPLELE","Bomet","35.298868","-0.814872"
"766","KAPLEWA","Bomet","35.34206","-0.89265"
"767","KAPRORON","Bomet","35.28365","-0.82681"
"768","KAPSABUL","Bomet","35.31457","-0.96399"
"769","KAPSAIYALEL","Bomet","35.18275","-0.8422"
"770","KAPSINENDET CENTRAL","Bomet","35.225218","-0.910173"
"771","KAPSIO","Bomet","35.264486","-0.792994"
"772","KAPTEMBWO LELACH","Bomet","35.313572","-0.771269"
"773","KAPTEMBWO","Bomet","35.312633","-0.76861"
"774","KAPTERER","Bomet","35.29494","-0.935081"
"775","KAPTOROKWO","Bomet","35.23764","-0.98092"
"776","KAPTUMO","Bomet","35.211482","-0.994399"
"777","KAPTWOLO","Bomet","35.17031","-0.88619"
"778","KATARET","Bomet","35.15723","-0.9014"
"779","KELICHEK","Bomet","35.148638","-0.953878"
"780","KERUNDUT","Bomet","35.33122","-0.8582"
"781","KESEGUT","Bomet","35.34756","-0.88163"
"782","KESOSIO","Bomet","35.18564","-0.83133"
"783","KIBOSON","Bomet","35.17407","-0.82018"
"784","KIMANANGA","Bomet","35.18651","-0.85439"
"785","KIMATISIO","Bomet","35.284112","-0.80925"
"786","KIMAYA","Bomet","35.26261","-0.87903"
"787","KIMENDERIT","Bomet","35.29624","-0.83332"
"788","KIMUGUL","Bomet","35.147538","-0.850645"
"789","KIPKEIGEI","Bomet","35.28516","-0.94741"
"790","KIPKELAT","Bomet","35.13717","-0.94467"
"791","KIPKUROR","Bomet","35.24486","-0.83448"
"792","KIPLOMBE","Bomet","35.21027","-0.836"
"793","KIPROROGET","Bomet","35.19222","-0.93269"
"794","KIPSEGON","Bomet","35.3122","-0.82868"
"795","KIPSIMBOL CENTRE","Bomet","35.252435","-0.661674"
"796","KIPTAGE","Bomet","35.18472","-0.86782"
"797","KIPTENDEN","Bomet","35.11414","-0.82638"
"798","KIPTENDEN CENTRAL","Bomet","35.327211","-0.643287"
"799","KIPTUNOI","Bomet","35.224341","-0.859974"
"800","KIRIBA","Bomet","35.26938","-0.81866"
"801","KISABITA","Bomet","35.35909","-0.789667"
"802","KISIET","Bomet","35.253433","-0.937782"
"803","KOSIA","Bomet","35.27838","-1.00295"
"804","KYOGONG","Bomet","35.341416","-0.809924"
"805","LABOTIET","Bomet","35.16004","-0.960551"
"806","LELAITICH","Bomet","35.32861","-0.94446"
"807","LELBARAK","Bomet","35.1663","-0.9219"
"808","LELECHONIK","Bomet","35.29519","-0.88344"
"809","LELECHWET","Bomet","35.304293","-0.792437"
"810","LUGUMEK","Bomet","35.30751","-0.98281"
"811","MAKIMENY","Bomet","35.20054","-0.82706"
"812","MARANGETIT","Bomet","35.30764","-0.93162"
"813","MASINDONI","Bomet","35.1509","-0.88711"
"814","MATHEW MARITIM","Bomet","35.23209","-0.82479"
"815","MENGWET","Bomet","35.22535","-0.84006"
"816","MUGANGET","Bomet","35.214061","-0.967952"
"817","MWOKYOT","Bomet","35.29917","-0.95203"
"818","NGENENET","Bomet","35.240477","-0.921398"
"819","NGWONET","Bomet","35.28128","-0.93644"
"820","NOGIRWET","Bomet","35.25037","-1.01298"
"821","NYAKICHIWA","Bomet","35.34066","-0.92883"
"822","NYAMBUGO","Bomet","35.32186","-0.8754"
"823","NYATEMBE","Bomet","35.248454","-0.848564"
"824","OLESOI","Bomet","35.30453","-0.89264"
"825","OREIYET","Bomet","35.26428","-0.92229"
"826","REBERWET","Bomet","35.198252","-0.87154"
"827","ROBORWO","Bomet","35.18163","-0.97431"
"828","SAGENYA","Bomet","35.349837","-0.800926"
"829","SARAMEK","Bomet","35.18576","-0.82296"
"830","SAUNET","Bomet","35.17672","-0.79922"
"831","SEGEMIK","Bomet","35.2738","-0.84892"
"832","SIGOR","Bomet","35.299292","-0.91927"
"833","SIGOR BOARDING","Bomet","35.29162","-0.91421"
"834","SINGOIWEK","Bomet","35.24924","-0.81983"
"835","SIONGIROI","Bomet","35.21284","-0.89258"
"836","SOGORORBEI","Bomet","35.20952","-0.98203"
"837","ST.MARY MISMIS","Bomet","35.31422","-0.91721"
"838","ST.MICHAEL","Bomet","35.33519","-0.79134"
"839","ST.PETER KOIYET","Bomet","35.335789","-0.921117"
"840","SUGUMERGA","Bomet","35.33141","-0.90049"
"841","TARAKWET","Bomet","35.31728","-0.933365"
"842","TEBESWET","Bomet","35.28374","-0.85758"
"843","TILANGOK","Bomet","35.22968","-0.96648"
"844","TIRIYTA","Bomet","35.296987","-0.804092"
"845","TUMOI","Bomet","35.27621","-0.8805"
"846","UMOJA","Bomet","35.18449","-0.86201"
"847","YOYWANA","Bomet","35.249547","-0.884115"
"848","ANGELIC WINNERS","Bomet","35.18827","-0.810502"
"849","CHEBUNYO CHRISTIAN","Bomet","35.19096","-0.96139"
"850","EDEN NGENENET","Bomet","35.241202","-0.923786"
"851","HOLY FAMILY SIONGIROI","Bomet","35.211093","-0.896101"
"852","KABOSON RIVERVIEW","Bomet","35.255862","-0.992681"
"853","KAPKESOSIO VISION","Bomet","35.324682","-0.852793"
"854","KECHEIYAI","Bomet","35.385724","-0.762334"
"855","LABOTIET CHERISTIAN","Bomet","35.16004","-0.960551"
"856","LUGUMEK ANGELS","Bomet","35.308345","-0.985148"
"857","OLBUTYO SUNRISE","Bomet","35.27056","-0.84935"
"858","ST PETER MONTESSORI","Bomet","35.1614","-0.85177"
"859","ST.LUKE EDUCATION CENTRE","Bomet","35.166603","-0.853642"
"860","TUMAINI","Bomet","35.16628","-0.87772"
"861","ZASA ACADEMY","Bomet","35.19863","-0.83867"
"862","CHEPNYALILIET CENTRAL","Bomet","35.168612","-0.967124"
"863","GELENGEI","Bomet","35.203739","-0.818939"
"864","KIPTURGUT","Bomet","35.200166","-0.974944"
"865","METIPSO","Bomet","35.322504","-0.777393"
"866","ST. SOFIA KAPCHEPOBKENY","Bomet","35.20221","-0.885904"
"867","BOMET AIRSTRIP ACADEMY","Bomet","35.318258","-0.778584"
"868","CHEBARAA academy","Bomet","35.272163","-0.900175"
"869","CHEBUNYO KINGS SCHOOL","Bomet","35.191489","-0.968059"
"870","J. KENDUIYWA MEMORIAL ACADEMY","Bomet","35.319875","-0.561842"
"871","KAMAGET ELITES ACADEMY","Bomet","35.221587","-0.948973"
"872","KIMAYA HILLSIDE","Bomet","35.262972","-0.881857"
"873","KOIMIRET SUNSHINE ACADEMY","Bomet","35.21337","-0.821503"
"874","NDAMICHONIK SAWA ACADEMY","Bomet","35.192508","-0.806637"
"875","POWER JUNIOR ACADEMY","Bomet","35.197101","-0.849361"
"876","SIGOR BERUR TALENTS ACADEMY","Bomet","35.28667","-0.9131"
"877","AREGERIOT","Bomet","35.36238","-0.61905"
"878","BEEKAB ARWET","Bomet","35.272394","-0.529101"
"879","BESIOBEI","Bomet","35.306887","-0.55753"
"880","BOITO","Bomet","35.23732","-0.59187"
"881","BOSTO","Bomet","35.38948","-0.63873"
"882","CHANGANA","Bomet","35.285518","-0.4479"
"883","CHANGOI","Bomet","35.22093","-0.474889"
"884","CHEBANGANG","Bomet","35.288619","-0.535239"
"885","CHEBUGEN","Bomet","35.36836","-0.52289"
"886","CHEBWONGO","Bomet","35.258135","-0.540771"
"887","CHEIBEI","Bomet","35.298093","-0.56702"
"888","CHEMALAL","Bomet","35.208827","-0.519358"
"889","CHEMAMUL B","Bomet","35.266132","-0.504853"
"890","CHEMASINGI","Bomet","35.273309","-0.487131"
"891","CHEMELET","Bomet","35.2146","-0.56209"
"892","CHEMOGO","Bomet","35.211722","-0.502258"
"893","CHEPCHABAS","Bomet","35.259897","-0.520146"
"894","CHEPKOCHUN","Bomet","35.24629","-0.63684"
"895","CHEPTABAACH","Bomet","35.23723","-0.56788"
"896","CHEPTABES","Bomet","35.255156","-0.476634"
"897","CHEPTALAL","Bomet","35.37282","-0.60962"
"898","CHEPTINGTING","Bomet","35.33472","-0.59055"
"899","CHONGENWO","Bomet","35.278639","-0.645243"
"900","CHORWET","Bomet","35.26334","-0.63614"
"901","EMBOMOS","Bomet","35.36043","-0.53369"
"902","EMMANUEL A.I.C","Bomet","35.346459","-0.783712"
"903","KABIANGEK","Bomet","35.199639","-0.569485"
"904","KABOMOI","Bomet","35.312536","-0.648188"
"905","KAMAGOMON","Bomet","35.320167","-0.57545"
"906","KAPCHEPKOLE","Bomet","35.2295","-0.58066"
"907","KAPKEN","Bomet","35.32364","-0.62349"
"908","KAPKERONJO","Bomet","35.298868","-0.522734"
"909","KAPKILAIBEI","Bomet","35.231479","-0.518754"
"910","KAPRORET","Bomet","35.24873","-0.61691"
"911","KAPSENGERE","Bomet","35.28907","-0.526446"
"912","KAPSIR","Bomet","35.20286","-0.55934"
"913","KAPTEBENGWET","Bomet","35.311543","-0.571624"
"914","KAPTEBENGWO","Bomet","35.312655","-0.57453"
"915","KAPTEMBWO","Bomet","35.24784","-0.58353"
"916","KAPTIEN","Bomet","35.253833","-0.566751"
"917","KEBUMBUR","Bomet","35.24349","-0.57532"
